Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B,BLEU p-value B Adjusted
1693,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.36102779845333,0.2867132867132867,38.35161089695567,0.5056317084109949,0.34844192634560905
1694,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.38360178604212,0.3606393606393606,38.3751058538986,0.5023746707049028,0.3878939828080229
1695,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.4990846866827,0.1728271728271728,38.48992039323673,0.5013823599276712,0.2984473835537665
1696,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.29727556281856,0.1638361638361638,38.29483314973161,0.4976251048091242,0.2944344703770197
1697,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.427617727400325,0.3216783216783216,38.421507662482426,0.4995777870797404,0.3663253697383389
1698,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.324037168168815,0.1998001998001998,38.31497357813598,0.5109807590402724,0.30643513789581206
1699,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-24/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.32557938132232,0.2207792207792207,38.319444988186106,0.5188787119038807,0.31421800947867284
1700,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.39451071202037,0.4105894105894105,38.38906432957102,0.5013606985403953,0.4185336048879836
1701,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.18152713299166,0.0619380619380619,38.17196543868778,0.5084744121147686,0.24538258575197874
1702,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.442410808749855,0.2717282717282717,38.43797233394452,0.523524335411313,0.3418516966904063
1703,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.31441350308077,0.1758241758241758,38.31200937760828,0.4952801725891014,0.30033745781777277
1704,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.22328719464631,0.0859140859140859,38.21746699762816,0.5212062615951574,0.2684703433922997
1705,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,36.96989867396298,0.0009990009990009,36.97068639781776,0.5079032452510965,0.029411764705879435
1706,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.16724178496308,0.0429570429570429,38.15740623469173,0.4952756835663479,0.21717171717171685
1707,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.519177347700456,0.1498501498501498,38.51692736379129,0.5018022103546258,0.28976175144880867
1708,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.68587758546364,0.0199800199800199,38.6793193954998,0.5212924876045371,0.16042780748663038
1709,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.24741136980168,0.1138861138861138,38.24302101788111,0.5027902805170115,0.2820318423047762
1710,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.48258971681079,0.1908091908091908,38.47319995212548,0.5293603073435946,0.30395778364116094
1711,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.46942160730013,0.2177822177822178,38.45646461159392,0.5121147937010271,0.3129186602870814
1712,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.47365484947588,0.1988011988011988,38.46710308390852,0.5032042658906022,0.30599692465402356
1713,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.39629492186745,0.4225774225774226,38.391146569415824,0.5314884168463507,0.42413101604278075
1714,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.38839464562101,0.3796203796203796,38.38110367852816,0.5220106641546813,0.4004214963119072
1715,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.61985783312013,0.0499500499500499,38.61201676381622,0.5090943436424098,0.22970903522205188
1716,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.50846457608083,0.1608391608391608,38.49962602775383,0.504215032315166,0.2929475587703435
1717,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.58753465793644,0.0639360639360639,38.58224961939332,0.511959061906726,0.24646983311938367
1718,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.34862570551429,0.2747252747252747,38.34079661056887,0.5310633874686275,0.34289276807980046
1719,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.61348155576317,0.0569430569430569,38.60379646374589,0.5210607969939112,0.23983169705469828
1720,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.345517894461295,0.2587412587412587,38.343629095276725,0.512320553041647,0.3343373493975903
1721,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.40230840239504,0.4135864135864135,38.40020268699486,0.5159609975392492,0.41931127616475344
1722,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.421616207398,0.3296703296703296,38.41425993777114,0.5284243038247389,0.371761171610965
1723,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.54160863618224,0.1218781218781218,38.53377055780436,0.5207161570351104,0.2820318423047762
1724,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.36572996174205,0.3126873126873127,38.35861331175735,0.5261918588610186,0.36324951644100584
1725,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.16821762988917,0.0359640359640359,38.15983611697428,0.5130229919956584,0.20186915887850432
1726,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.47280886370039,0.2027972027972027,38.46869084520855,0.5245561204772926,0.3076923076923077
1727,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.41725080640777,0.3716283716283716,38.41564011893596,0.5106371402638601,0.3951841359773371
1728,Baseline: results/rethinking/evaluation_logs/model-save-dir-6/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.39943174681148,,38.39491644052968,0.5128678589832667,38.4478584902559,0.2667332667332667,38.44286975479361,0.5091991939957232,0.3385460693153
1729,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-56/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.41876702878628,0.1268731268731268,38.41376137517522,0.5107848525956591,0.2835164835164834
1730,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-46/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.1772184852324,0.1628371628371628,38.16969298987122,0.5146745613919919,0.29351740696278505
1731,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-61/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.42829998983544,0.1258741258741259,38.41922011922233,0.5164026088436664,0.2835164835164834
1732,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-32/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.36464352126359,0.2157842157842157,38.35876726511584,0.5225370339772688,0.31259044862518076
1733,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-20/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.33015861763523,0.2797202797202797,38.319539764875,0.5016646795810438,0.3455368161250514
1734,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.4212411841708,0.1308691308691308,38.415334962155626,0.5195519449053414,0.2849891225525742
1735,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.56000175900408,0.0229770229770229,38.554697626922845,0.4909481378177887,0.17293233082706708
1736,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.40795946988108,0.1398601398601398,38.40231228603869,0.5253136101220726,0.28750826173165883
1737,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.54476155534717,0.0399600399600399,38.54169472987457,0.5170078486808194,0.20942408376963317
1738,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.16504348980167,0.1448551448551448,38.157851373711146,0.5131515311014461,0.28750826173165883
1739,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.43559864451429,0.1178821178821178,38.43243335290803,0.5111779143051081,0.2820318423047762
1740,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.3282046338724,0.3056943056943056,38.32329993959571,0.5306963719428062,0.35957696827262037
1741,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.51478816145098,0.0529470529470529,38.51500744488086,0.5010534388412609,0.234513274336283
1742,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.42903020351191,0.1278721278721278,38.42521493511664,0.498462462363193,0.2835164835164834
1743,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.36102779845333,0.2077922077922078,38.35161089695567,0.5056317084109949,0.30906389301634474
1744,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.38360178604212,0.1818181818181818,38.3751058538986,0.5023746707049028,0.30149088901159576
1745,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.4990846866827,0.0559440559440559,38.48992039323673,0.5013823599276712,0.23965763195435072
1746,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.29727556281856,0.4085914085914086,38.29483314973161,0.4976251048091242,0.41748894181694457
1747,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-52/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.427617727400325,0.1238761238761238,38.421507662482426,0.4995777870797404,0.2820318423047762
1748,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-8/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.324037168168815,0.3016983016983017,38.31497357813598,0.5109807590402724,0.3576786419265693
1749,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-24/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.32557938132232,0.3076923076923077,38.319444988186106,0.5188787119038807,0.3607965638422492
1750,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.39451071202037,0.1398601398601398,38.38906432957102,0.5013606985403953,0.28750826173165883
1751,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.18152713299166,0.1548451548451548,38.17196543868778,0.5084744121147686,0.2905027932960893
1752,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.442410808749855,0.1078921078921078,38.43797233394452,0.523524335411313,0.2814070351758792
1753,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.31441350308077,0.3356643356643357,38.31200937760828,0.4952801725891014,0.37402597402597404
1754,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.22328719464631,0.2147852147852147,38.21746699762816,0.5212062615951574,0.3120464441219157
1755,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,36.96989867396298,0.0009990009990009,36.97068639781776,0.5079032452510965,0.029411764705879435
1756,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.16724178496308,0.1388611388611388,38.15740623469173,0.4952756835663479,0.28750826173165883
1757,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.519177347700456,0.0499500499500499,38.51692736379129,0.5018022103546258,0.22970903522205188
1758,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.68587758546364,0.0049950049950049,38.6793193954998,0.5212924876045371,0.0852272727272711
1759,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.24741136980168,0.2777222777222777,38.24302101788111,0.5027902805170115,0.3446280991735537
1760,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.48258971681079,0.0649350649350649,38.47319995212548,0.5293603073435946,0.24777636594663266
1761,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.46942160730013,0.0829170829170829,38.45646461159392,0.5121147937010271,0.26321353065539105
1762,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.47365484947588,0.0769230769230769,38.46710308390852,0.5032042658906022,0.25856353591160214
1763,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.39629492186745,0.1678321678321678,38.391146569415824,0.5314884168463507,0.29681978798586567
1764,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.38839464562101,0.1828171828171828,38.38110367852816,0.5220106641546813,0.30198019801980197
1765,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.61985783312013,0.0079920079920079,38.61201676381622,0.5090943436424098,0.10666666666666544
1766,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.50846457608083,0.0539460539460539,38.49962602775383,0.504215032315166,0.2361516034985421
1767,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.58753465793644,0.0229770229770229,38.58224961939332,0.511959061906726,0.17293233082706708
1768,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.34862570551429,0.2357642357642357,38.34079661056887,0.5310633874686275,0.3218181818181817
1769,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.61348155576317,0.0069930069930069,38.60379646374589,0.5210607969939112,0.10243902439024254
1770,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.345517894461295,0.2587412587412587,38.343629095276725,0.512320553041647,0.3343373493975903
1771,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.40230840239504,0.1448551448551448,38.40020268699486,0.5159609975392492,0.28750826173165883
1772,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.421616207398,0.1368631368631368,38.41425993777114,0.5284243038247389,0.28750826173165883
1773,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.54160863618224,0.0429570429570429,38.53377055780436,0.5207161570351104,0.21717171717171685
1774,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.36572996174205,0.2077922077922078,38.35861331175735,0.5261918588610186,0.30906389301634474
1775,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.16821762988917,0.1288711288711288,38.15983611697428,0.5130229919956584,0.2835164835164834
1776,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.47280886370039,0.0779220779220779,38.46869084520855,0.5245561204772926,0.25856353591160214
1777,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.41725080640777,0.1448551448551448,38.41564011893596,0.5106371402638601,0.28750826173165883
1778,Baseline: results/rethinking/evaluation_logs/model-save-dir-31/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.29092193285269,,38.28702715588452,0.4969471244979893,38.4478584902559,0.0929070929070929,38.44286975479361,0.5091991939957232,0.2711538461538462
1779,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-46/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.1772184852324,0.0299700299700299,38.16969298987122,0.5146745613919919,0.19565217391304301
1780,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-61/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.42829998983544,0.3846153846153846,38.41922011922233,0.5164026088436664,0.40370499825235934
1781,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-32/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.36464352126359,0.2437562437562437,38.35876726511584,0.5225370339772688,0.32591273374888685
1782,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-20/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.33015861763523,0.1858141858141858,38.319539764875,0.5016646795810438,0.30309614340032587
1783,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-14/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.4212411841708,0.3986013986013986,38.415334962155626,0.5195519449053414,0.4120481927710843
1784,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-41/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.56000175900408,0.1148851148851148,38.554697626922845,0.4909481378177887,0.2820318423047762
1785,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-29/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.40795946988108,0.3856143856143856,38.40231228603869,0.5253136101220726,0.4041884816753927
1786,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-34/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.54476155534717,0.1258741258741259,38.54169472987457,0.5170078486808194,0.2835164835164834
1787,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-49/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.16504348980167,0.0369630369630369,38.157851373711146,0.5131515311014461,0.20366972477064182
1788,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-51/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.43559864451429,0.3466533466533466,38.43243335290803,0.5111779143051081,0.38006571741511497
1789,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-68/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.3282046338724,0.1748251748251748,38.32329993959571,0.5306963719428062,0.29999999999999993
1790,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-75/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.51478816145098,0.1618381618381618,38.51500744488086,0.5010534388412609,0.2929475587703435
1791,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-16/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.42903020351191,0.3866133866133866,38.42521493511664,0.498462462363193,0.4046706169397002
1792,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-19/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.36102779845333,0.2347652347652347,38.35161089695567,0.5056317084109949,0.3211845102505694
1793,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-10/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.38360178604212,0.2867132867132867,38.3751058538986,0.5023746707049028,0.34844192634560905
1794,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-62/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.4990846866827,0.1888111888111888,38.48992039323673,0.5013823599276712,0.30395778364116094
1795,Baseline: results/rethinking/evaluation_logs/model-save-dir-56/clean.result,results/rethinking/evaluation_logs/model-save-dir-76/clean.result,38.41876702878628,,38.41376137517522,0.5107848525956591,38.29727556281856,0.1348651348651348,38.29483314973161,0.4976251048091242,0.2870304748405385
