Pair Number,System A,System B,BLEU Score A,BLEU p-value A,BLEU Mean A,BLEU CI A,BLEU Score B,BLEU p-value B,BLEU Mean B,BLEU CI B
2564,Baseline: results/rethinking/evaluation_logs/model-save-dir-8/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.324037168168815,,38.31497357813598,0.5109807590402724,38.36572996174205,0.28771228771228774,38.35861331175735,0.5261918588610186
2565,Baseline: results/rethinking/evaluation_logs/model-save-dir-8/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.324037168168815,,38.31497357813598,0.5109807590402724,38.16821762988917,0.0959040959040959,38.15983611697428,0.5130229919956584
2566,Baseline: results/rethinking/evaluation_logs/model-save-dir-8/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.324037168168815,,38.31497357813598,0.5109807590402724,38.47280886370039,0.11288711288711288,38.46869084520855,0.5245561204772926
2567,Baseline: results/rethinking/evaluation_logs/model-save-dir-8/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.324037168168815,,38.31497357813598,0.5109807590402724,38.41725080640777,0.17682317682317683,38.41564011893596,0.5106371402638601
2568,Baseline: results/rethinking/evaluation_logs/model-save-dir-8/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.324037168168815,,38.31497357813598,0.5109807590402724,38.4478584902559,0.13786213786213786,38.44286975479361,0.5091991939957232
2569,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-9/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.39451071202037,0.21878121878121878,38.38906432957102,0.5013606985403953
2570,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.18152713299166,0.1258741258741259,38.17196543868778,0.5084744121147686
2571,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.442410808749855,0.14385614385614387,38.43797233394452,0.523524335411313
2572,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.31441350308077,0.37162837162837165,38.31200937760828,0.4952801725891014
2573,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.22328719464631,0.17282717282717283,38.21746699762816,0.5212062615951574
2574,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
2575,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.167241784963075,0.09090909090909091,38.15740623469173,0.4952756835663479
2576,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.519177347700456,0.07392607392607392,38.51692736379129,0.5018022103546258
2577,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.685877585463636,0.007992007992007992,38.6793193954998,0.5212924876045371
2578,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.247411369801675,0.1938061938061938,38.24302101788111,0.5027902805170115
2579,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.482589716810786,0.0979020979020979,38.473199952125476,0.5293603073435946
2580,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.46942160730013,0.12187812187812187,38.45646461159392,0.5121147937010271
2581,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.47365484947588,0.12887112887112886,38.46710308390852,0.5032042658906022
2582,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.39629492186745,0.21978021978021978,38.391146569415824,0.5314884168463507
2583,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.38839464562101,0.22377622377622378,38.38110367852816,0.5220106641546813
2584,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.61985783312013,0.016983016983016984,38.61201676381622,0.5090943436424098
2585,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.50846457608083,0.07292707292707293,38.49962602775383,0.504215032315166
2586,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.58753465793644,0.03396603396603397,38.58224961939332,0.511959061906726
2587,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.348625705514294,0.33666333666333664,38.340796610568866,0.5310633874686275
2588,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.61348155576317,0.01998001998001998,38.603796463745894,0.5210607969939112
2589,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.345517894461295,0.3626373626373626,38.343629095276725,0.512320553041647
2590,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.402308402395036,0.2127872127872128,38.40020268699486,0.5159609975392492
2591,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.421616207398,0.17582417582417584,38.41425993777114,0.5284243038247389
2592,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.54160863618224,0.058941058941058944,38.53377055780436,0.5207161570351104
2593,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.36572996174205,0.2867132867132867,38.35861331175735,0.5261918588610186
2594,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.16821762988917,0.11488511488511488,38.15983611697428,0.5130229919956584
2595,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.47280886370039,0.11288711288711288,38.46869084520855,0.5245561204772926
2596,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.41725080640777,0.1848151848151848,38.41564011893596,0.5106371402638601
2597,Baseline: results/rethinking/evaluation_logs/model-save-dir-24/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.325579381322314,,38.319444988186106,0.5188787119038807,38.4478584902559,0.14185814185814186,38.44286975479361,0.5091991939957232
2598,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-30/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.18152713299166,0.060939060939060936,38.17196543868778,0.5084744121147686
2599,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.442410808749855,0.27372627372627373,38.43797233394452,0.523524335411313
2600,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.31441350308077,0.18981018981018982,38.31200937760828,0.4952801725891014
2601,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.22328719464631,0.08791208791208792,38.21746699762816,0.5212062615951574
2602,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
2603,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.167241784963075,0.04295704295704296,38.15740623469173,0.4952756835663479
2604,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.519177347700456,0.12687312687312688,38.51692736379129,0.5018022103546258
2605,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.685877585463636,0.017982017982017984,38.6793193954998,0.5212924876045371
2606,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.247411369801675,0.10989010989010989,38.24302101788111,0.5027902805170115
2607,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.482589716810786,0.17782217782217782,38.473199952125476,0.5293603073435946
2608,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.46942160730013,0.2007992007992008,38.45646461159392,0.5121147937010271
2609,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.47365484947588,0.20279720279720279,38.46710308390852,0.5032042658906022
2610,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.39629492186745,0.4165834165834166,38.391146569415824,0.5314884168463507
2611,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.38839464562101,0.38961038961038963,38.38110367852816,0.5220106641546813
2612,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.61985783312013,0.05194805194805195,38.61201676381622,0.5090943436424098
2613,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.50846457608083,0.14785214785214784,38.49962602775383,0.504215032315166
2614,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.58753465793644,0.07592407592407592,38.58224961939332,0.511959061906726
2615,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.348625705514294,0.2647352647352647,38.340796610568866,0.5310633874686275
2616,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.61348155576317,0.04595404595404595,38.603796463745894,0.5210607969939112
2617,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.345517894461295,0.26873126873126874,38.343629095276725,0.512320553041647
2618,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.402308402395036,0.3696303696303696,38.40020268699486,0.5159609975392492
2619,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.421616207398,0.30569430569430567,38.41425993777114,0.5284243038247389
2620,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.54160863618224,0.11788211788211789,38.53377055780436,0.5207161570351104
2621,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.36572996174205,0.3226773226773227,38.35861331175735,0.5261918588610186
2622,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.16821762988917,0.04395604395604396,38.15983611697428,0.5130229919956584
2623,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.47280886370039,0.18981018981018982,38.46869084520855,0.5245561204772926
2624,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.41725080640777,0.33766233766233766,38.41564011893596,0.5106371402638601
2625,Baseline: results/rethinking/evaluation_logs/model-save-dir-9/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.39451071202037,,38.38906432957102,0.5013606985403953,38.4478584902559,0.24675324675324675,38.44286975479361,0.5091991939957232
2626,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-60/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.442410808749855,0.028971028971028972,38.43797233394452,0.523524335411313
2627,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.31441350308077,0.13486513486513488,38.31200937760828,0.4952801725891014
2628,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.22328719464631,0.27372627372627373,38.21746699762816,0.5212062615951574
2629,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
2630,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.167241784963075,0.3696303696303696,38.15740623469173,0.4952756835663479
2631,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.519177347700456,0.00999000999000999,38.51692736379129,0.5018022103546258
2632,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.685877585463636,0.000999000999000999,38.6793193954998,0.5212924876045371
2633,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.247411369801675,0.21478521478521478,38.24302101788111,0.5027902805170115
2634,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.482589716810786,0.01998001998001998,38.473199952125476,0.5293603073435946
2635,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.46942160730013,0.02097902097902098,38.45646461159392,0.5121147937010271
2636,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.47365484947588,0.007992007992007992,38.46710308390852,0.5032042658906022
2637,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.39629492186745,0.054945054945054944,38.391146569415824,0.5314884168463507
2638,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.38839464562101,0.054945054945054944,38.38110367852816,0.5220106641546813
2639,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.61985783312013,0.000999000999000999,38.61201676381622,0.5090943436424098
2640,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.50846457608083,0.013986013986013986,38.49962602775383,0.504215032315166
2641,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.58753465793644,0.004995004995004995,38.58224961939332,0.511959061906726
2642,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.348625705514294,0.0969030969030969,38.340796610568866,0.5310633874686275
2643,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.61348155576317,0.000999000999000999,38.603796463745894,0.5210607969939112
2644,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.345517894461295,0.11588411588411589,38.343629095276725,0.512320553041647
2645,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.402308402395036,0.05094905094905095,38.40020268699486,0.5159609975392492
2646,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.421616207398,0.04695304695304695,38.41425993777114,0.5284243038247389
2647,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.54160863618224,0.01098901098901099,38.53377055780436,0.5207161570351104
2648,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-37/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.36572996174205,0.06693306693306693,38.35861331175735,0.5261918588610186
2649,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-58/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.16821762988917,0.36063936063936064,38.15983611697428,0.5130229919956584
2650,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-12/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.47280886370039,0.02197802197802198,38.46869084520855,0.5245561204772926
2651,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-38/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.41725080640777,0.03996003996003996,38.41564011893596,0.5106371402638601
2652,Baseline: results/rethinking/evaluation_logs/model-save-dir-30/clean.result,results/rethinking/evaluation_logs/model-save-dir-36/clean.result,38.18152713299166,,38.17196543868778,0.5084744121147686,38.4478584902559,0.023976023976023976,38.44286975479361,0.5091991939957232
2653,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-54/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.31441350308077,0.13186813186813187,38.31200937760828,0.4952801725891014
2654,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-77/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.22328719464631,0.056943056943056944,38.21746699762816,0.5212062615951574
2655,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-3/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,36.96989867396298,0.000999000999000999,36.97068639781776,0.5079032452510965
2656,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-28/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.167241784963075,0.030969030969030968,38.15740623469173,0.4952756835663479
2657,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-67/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.519177347700456,0.1918081918081918,38.51692736379129,0.5018022103546258
2658,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-22/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.685877585463636,0.04095904095904096,38.6793193954998,0.5212924876045371
2659,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-45/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.247411369801675,0.061938061938061936,38.24302101788111,0.5027902805170115
2660,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-33/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.482589716810786,0.3026973026973027,38.473199952125476,0.5293603073435946
2661,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-26/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.46942160730013,0.3176823176823177,38.45646461159392,0.5121147937010271
2662,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-59/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.47365484947588,0.3106893106893107,38.46710308390852,0.5032042658906022
2663,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-50/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.39629492186745,0.27372627372627373,38.391146569415824,0.5314884168463507
2664,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-35/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.38839464562101,0.24475524475524477,38.38110367852816,0.5220106641546813
2665,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-4/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.61985783312013,0.09490509490509491,38.61201676381622,0.5090943436424098
2666,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-48/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.50846457608083,0.2217782217782218,38.49962602775383,0.504215032315166
2667,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-17/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.58753465793644,0.10989010989010989,38.58224961939332,0.511959061906726
2668,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-42/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.348625705514294,0.18181818181818182,38.340796610568866,0.5310633874686275
2669,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-71/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.61348155576317,0.09090909090909091,38.603796463745894,0.5210607969939112
2670,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-74/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.345517894461295,0.17682317682317683,38.343629095276725,0.512320553041647
2671,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-47/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.402308402395036,0.27372627372627373,38.40020268699486,0.5159609975392492
2672,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-53/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.421616207398,0.34065934065934067,38.41425993777114,0.5284243038247389
2673,Baseline: results/rethinking/evaluation_logs/model-save-dir-60/clean.result,results/rethinking/evaluation_logs/model-save-dir-18/clean.result,38.442410808749855,,38.43797233394452,0.523524335411313,38.54160863618224,0.16583416583416583,38.53377055780436,0.5207161570351104
